Unnamed: 0,date,AMBROSIA,batch_id,tavg,prcp,wdir,wspd,wpgt,pres,city_БЕОГРАД - НОВИ БЕОГРАД,city_ВРШАЦ,city_КРАЉЕВО,city_КРАГУЈЕВАЦ,city_НИШ,city_ПОЖАРЕВАЦ,city_СУБОТИЦА
1091,2022-09-13,149,98,16.4,0.0,304.0,8.0,25.9,1014.4,0,0,0,0,0,0,1
1092,2022-09-14,222,98,21.1,0.0,197.0,14.4,41.0,1010.0,0,0,0,0,0,0,1
1093,2022-09-15,167,98,21.9,0.5,234.0,15.0,50.0,1006.7,0,0,0,0,0,0,1
1094,2022-09-16,32,98,17.0,3.8,296.0,11.1,29.0,1008.4,0,0,0,0,0,0,1
1095,2022-09-17,10,98,13.1,9.3,318.0,14.5,44.0,1006.4,0,0,0,0,0,0,1
1096,2022-09-18,30,98,12.4,3.0,286.0,18.9,61.0,1011.8,0,0,0,0,0,0,1
1097,2022-09-19,9,98,10.6,1.0,223.0,9.3,35.0,1015.0,0,0,0,0,0,0,1
1098,2022-09-20,1,98,12.2,3.8,289.0,14.5,43.0,1017.7,0,0,0,0,0,0,1
1099,2022-09-21,5,98,11.6,0.0,316.0,10.1,32.0,1020.7,0,0,0,0,0,0,1
1100,2022-09-26,6,105,15.7,1.8,206.0,8.3,29.0,1008.4,0,0,0,0,0,0,1
1101,2022-09-27,27,105,14.7,11.7,244.0,8.4,40.0,1002.3,0,0,0,0,0,0,1
1102,2022-09-28,13,105,14.6,0.0,197.0,8.7,30.0,1004.3,0,0,0,0,0,0,1
1103,2022-09-29,7,105,16.1,3.8,154.0,9.8,65.0,1003.6,0,0,0,0,0,0,1
1104,2022-09-30,9,105,17.6,8.6,167.0,12.8,44.0,1011.1,0,0,0,0,0,0,1
1105,2022-10-01,6,105,16.8,2.5,170.0,8.8,59.0,1013.9,0,0,0,0,0,0,1
1106,2022-10-02,4,105,15.0,6.4,286.0,13.2,50.0,1017.6,0,0,0,0,0,0,1
1107,2022-10-03,18,105,13.5,1.5,297.0,21.9,65.0,1017.7,0,0,0,0,0,0,1
1108,2022-10-04,2,105,12.1,0.0,298.0,15.2,41.0,1021.9,0,0,0,0,0,0,1
1109,2022-10-05,6,105,11.4,0.0,159.0,7.0,23.0,1028.7,0,0,0,0,0,0,1
1110,2022-10-10,6,112,13.2,0.0,80.0,10.9,27.0,1024.1,0,0,0,0,0,0,1
1111,2022-10-11,2,112,15.5,0.0,90.0,6.8,25.9,1022.4,0,0,0,0,0,0,1
1112,2022-10-12,6,112,14.9,0.0,25.0,7.8,22.0,1024.2,0,0,0,0,0,0,1
1113,2022-10-13,5,112,13.3,0.0,26.0,6.8,25.0,1023.1,0,0,0,0,0,0,1
1114,2022-10-14,3,112,13.8,0.0,104.0,5.1,29.6,1019.8,0,0,0,0,0,0,1
1115,2022-10-15,4,112,13.5,0.0,150.0,13.3,47.0,1019.6,0,0,0,0,0,0,1
1116,2022-10-16,3,112,14.4,0.0,138.0,11.7,37.0,1024.9,0,0,0,0,0,0,1
1117,2022-10-17,2,112,13.5,0.0,127.0,7.5,31.5,1031.6,0,0,0,0,0,0,1
1118,2022-10-18,7,112,12.2,0.0,145.0,7.6,35.0,1028.6,0,0,0,0,0,0,1
1119,2022-10-19,2,112,12.0,0.0,290.0,10.7,40.0,1022.3,0,0,0,0,0,0,1
